customer_id,quantity,selling_price,other_discount,coupon_discount,rented,income_bracket,coupon_id,Month,total,age_range_20,age_range_30,age_range_40,age_range_50,age_range_60,age_range_70,marital_status_Married,marital_status_Single,family_size_1,family_size_2,family_size_3,family_size_4,family_size_5,no_of_children_0,no_of_children_1,no_of_children_2,no_of_children_3,brand_type_Established,brand_type_Local,category_Bakery,"category_Dairy, Juices & Snacks",category_Flowers & Plants,category_Garden,category_Grocery,category_Meat,category_Miscellaneous,category_Natural Products,category_Packaged Meat,category_Pharmaceutical,category_Prepared Food,category_Salads,category_Seafood,category_Skin & Hair Care,category_Travel,category_Vegetables (cut),discount,delievry,fashion_cosmetic,grocery,transportation,ott,travel,restaurant,shopping,education,Pharmaceutical,Flowers & Plants,healthcare
1220,492,39987.24,-10214.449999999999,0.0,0.0,400.0,43431,2066,52659.42,0.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,222.0,178.0,0.0,0.0,0.0,0.0,265.0,32.0,0.0,15.0,65.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1222,1063,94524.58,-14355.43,-42.75,0.0,4065.0,90307,5495,243250.94,0.0,0.0,0.0,813.0,0.0,0.0,0.0,813.0,813.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,543.0,270.0,0.0,7.0,0.0,0.0,338.0,45.0,0.0,355.0,23.0,15.0,4.0,0.0,22.0,4.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1
1224,4054,278450.27999999997,-44342.26,-1483.5,0.0,9448.0,699110,13447,506446.48,0.0,2362.0,0.0,0.0,0.0,0.0,0.0,2362.0,2362.0,0.0,0.0,0.0,0.0,2362.0,0.0,0.0,0.0,2104.0,258.0,0.0,3.0,0.0,0.0,1361.0,63.0,0.0,119.0,199.0,514.0,3.0,0.0,100.0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,1,0,1,0,1
1228,1273,122357.20999999999,-15476.76,-53.42999999999999,0.0,3489.0,264340,6662,139381.88,0.0,0.0,0.0,0.0,0.0,1163.0,0.0,1163.0,0.0,1163.0,0.0,0.0,0.0,1163.0,0.0,0.0,0.0,848.0,315.0,4.0,6.0,3.0,15.0,854.0,51.0,0.0,79.0,116.0,22.0,1.0,0.0,12.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
1230,1084,76154.7,-17354.36,-490.5,950.0,950.0,142949,6136,95480.02,0.0,0.0,0.0,0.0,0.0,950.0,0.0,950.0,950.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,676.0,274.0,0.0,0.0,0.0,0.0,659.0,54.0,0.0,68.0,139.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1231,1498,115129.54,-32491.61,-1545.51,0.0,5795.0,202218,7206,186544.16,0.0,1159.0,0.0,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,1159.0,0.0,0.0,829.0,330.0,0.0,0.0,3.0,0.0,707.0,21.0,3.0,23.0,49.0,349.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,1,0,0
1239,4664,449946.93,-67946.75,-9667.81,3733.0,22398.0,840391,22723,618814.27,0.0,0.0,3733.0,0.0,0.0,0.0,0.0,3733.0,3733.0,0.0,0.0,0.0,0.0,3733.0,0.0,0.0,0.0,3202.0,531.0,5.0,30.0,57.0,0.0,2659.0,69.0,0.0,280.0,248.0,337.0,6.0,0.0,27.0,12.0,0.0,3.0,1,1,1,0,1,0,0,1,1,0,1,1,1
1240,1641,105821.15,-20125.04,-46.3,0.0,6970.0,260696,8400,138941.31,0.0,1394.0,0.0,0.0,0.0,0.0,1394.0,0.0,0.0,0.0,0.0,0.0,1394.0,0.0,0.0,0.0,1394.0,936.0,458.0,0.0,14.0,0.0,0.0,1056.0,36.0,0.0,39.0,122.0,105.0,2.0,3.0,12.0,5.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,1
1242,388,34299.9,-5853.17,-1627.82,0.0,2529.0,55699,1855,60580.409999999996,0.0,0.0,0.0,281.0,0.0,0.0,0.0,281.0,0.0,0.0,281.0,0.0,0.0,0.0,281.0,0.0,0.0,224.0,57.0,0.0,19.0,0.0,0.0,141.0,0.0,0.0,74.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1243,1301,132267.63999999998,-27774.61,-267.15,0.0,5330.0,218938,5945,173499.96,0.0,0.0,0.0,0.0,1066.0,0.0,1066.0,0.0,0.0,1066.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,779.0,287.0,0.0,0.0,7.0,0.0,709.0,48.0,3.0,92.0,109.0,82.0,5.0,0.0,6.0,5.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0
1245,2469,105306.5,-15915.46,0.0,0.0,10724.0,235878,10463,169879.49,0.0,1532.0,0.0,0.0,0.0,0.0,0.0,1532.0,1532.0,0.0,0.0,0.0,0.0,1532.0,0.0,0.0,0.0,623.0,909.0,0.0,36.0,0.0,0.0,1240.0,3.0,0.0,108.0,86.0,57.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,1
1246,2498,282444.16,-38107.76,-2087.31,0.0,9830.0,407341,11951,394001.01,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,1966.0,1486.0,480.0,1.0,7.0,3.0,0.0,1329.0,30.0,0.0,57.0,226.0,281.0,10.0,0.0,17.0,2.0,3.0,0.0,1,1,0,1,1,1,1,1,1,0,1,0,1
1249,1422,107987.0,-29656.17,-1380.1399999999999,0.0,2424.0,183233,7038,121733.76,0.0,0.0,0.0,0.0,0.0,1212.0,0.0,1212.0,1212.0,0.0,0.0,0.0,0.0,1212.0,0.0,0.0,0.0,740.0,472.0,2.0,6.0,0.0,0.0,784.0,30.0,0.0,210.0,98.0,66.0,1.0,0.0,0.0,15.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1
1250,1666,129064.29,-43769.65,-3296.56,0.0,10600.0,315913,7949,174973.41,0.0,0.0,1325.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,0.0,1325.0,1090.0,235.0,0.0,0.0,3.0,0.0,1015.0,6.0,3.0,104.0,84.0,86.0,4.0,0.0,20.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,1,0,0,0,0
1252,4339,461445.68,-76171.89,-837.05,0.0,11301.0,714806,21743,566156.2,0.0,3767.0,0.0,0.0,0.0,0.0,0.0,3767.0,0.0,0.0,3767.0,0.0,0.0,0.0,0.0,3767.0,0.0,2967.0,800.0,0.0,377.0,15.0,6.0,2269.0,33.0,3.0,261.0,314.0,378.0,4.0,0.0,67.0,37.0,0.0,3.0,1,1,1,1,1,1,0,1,1,0,1,1,1
1254,1462,130201.61,-20793.84,-165.63,0.0,6040.0,262428,8153,167609.97,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,1208.0,1208.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,1029.0,179.0,1.0,0.0,0.0,0.0,741.0,45.0,0.0,168.0,100.0,109.0,10.0,0.0,18.0,16.0,0.0,0.0,1,1,1,0,1,1,0,0,0,0,0,0,1
1256,798,61434.58,-19199.22,-35.62,0.0,2644.0,124539,3290,82173.31,0.0,0.0,661.0,0.0,0.0,0.0,0.0,661.0,661.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,424.0,237.0,0.0,3.0,3.0,0.0,440.0,45.0,0.0,40.0,96.0,29.0,1.0,0.0,4.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1257,3965,414294.15,-66376.79,-8836.6,0.0,17435.0,949485,20939,525895.45,0.0,0.0,0.0,3487.0,0.0,0.0,0.0,3487.0,3487.0,0.0,0.0,0.0,0.0,3487.0,0.0,0.0,0.0,3329.0,158.0,0.0,0.0,3.0,0.0,2311.0,260.0,0.0,47.0,507.0,232.0,0.0,0.0,118.0,0.0,0.0,9.0,1,1,0,0,1,0,0,1,1,0,1,0,1
1258,1941,126319.76,-31808.07,-917.23,0.0,1348.0,270014,7305,208516.38999999998,0.0,0.0,0.0,1348.0,0.0,0.0,0.0,1348.0,1348.0,0.0,0.0,0.0,0.0,1348.0,0.0,0.0,0.0,818.0,530.0,0.0,20.0,0.0,0.0,1024.0,90.0,0.0,113.0,71.0,22.0,1.0,0.0,7.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
1259,2162,239413.55,-46210.74,-621.5899999999999,0.0,9025.0,386964,11037,306769.04,0.0,0.0,0.0,1805.0,0.0,0.0,1805.0,0.0,0.0,0.0,1805.0,0.0,0.0,0.0,1805.0,0.0,0.0,1474.0,331.0,1.0,6.0,2.0,0.0,1088.0,24.0,0.0,82.0,290.0,275.0,1.0,0.0,20.0,16.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,0,0
1262,870,59227.32,-20308.74,0.0,0.0,3504.0,87557,3493,112323.2,0.0,0.0,0.0,584.0,0.0,0.0,0.0,584.0,584.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,534.0,50.0,0.0,0.0,0.0,0.0,405.0,9.0,0.0,84.0,35.0,40.0,1.0,2.0,8.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1263,2835,229457.13999999998,-69554.27,-977.76,2396.0,7188.0,406340,13200,321547.92,0.0,0.0,0.0,2396.0,0.0,0.0,2396.0,0.0,0.0,2396.0,0.0,0.0,0.0,2396.0,0.0,0.0,0.0,1665.0,731.0,4.0,0.0,6.0,0.0,1511.0,96.0,0.0,13.0,372.0,389.0,1.0,0.0,0.0,4.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,1,1,1
1264,736,50842.94,-9567.72,-117.53999999999999,0.0,1857.0,101240,4153,63246.52,619.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,619.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,391.0,228.0,0.0,0.0,0.0,0.0,460.0,9.0,0.0,38.0,48.0,37.0,1.0,3.0,15.0,8.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0
1268,2263,145483.36,-37354.88,0.0,0.0,11562.0,327968,11760,178564.88,0.0,0.0,0.0,1927.0,0.0,0.0,1927.0,0.0,0.0,1927.0,0.0,0.0,0.0,1927.0,0.0,0.0,0.0,898.0,1029.0,1.0,58.0,3.0,0.0,1451.0,56.0,0.0,94.0,141.0,83.0,2.0,0.0,16.0,22.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
1269,946,82722.34,-14603.36,-26.71,0.0,3725.0,114613,3255,108814.42,0.0,0.0,0.0,745.0,0.0,0.0,0.0,745.0,745.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,0.0,458.0,287.0,2.0,2.0,6.0,1.0,481.0,36.0,1.0,104.0,59.0,32.0,0.0,0.0,19.0,2.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0
1271,2772,267135.42,-49702.88,0.0,0.0,14490.0,368980,13303,401564.26,0.0,0.0,2070.0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0,2070.0,1746.0,324.0,0.0,133.0,0.0,0.0,987.0,144.0,9.0,302.0,277.0,160.0,2.0,0.0,44.0,9.0,3.0,0.0,0,1,1,1,1,0,1,1,1,0,1,0,1
1273,1644,191154.07,-22769.0,-2343.42,0.0,9632.0,292546,8197,256152.4,0.0,1204.0,0.0,0.0,0.0,0.0,0.0,1204.0,0.0,1204.0,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,981.0,223.0,0.0,113.0,0.0,0.0,701.0,3.0,3.0,85.0,53.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0
1276,1252,95601.75,-17347.2,-1187.8999999999999,0.0,5844.0,215584,6632,143819.19999999998,0.0,0.0,974.0,0.0,0.0,0.0,0.0,974.0,974.0,0.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,642.0,332.0,0.0,3.0,3.0,3.0,704.0,37.0,0.0,93.0,42.0,85.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
1284,1947,183777.66,-41547.31,0.0,1574.0,6296.0,311653,8476,264236.14,0.0,0.0,1574.0,0.0,0.0,0.0,0.0,1574.0,0.0,1574.0,0.0,0.0,0.0,1574.0,0.0,0.0,0.0,1231.0,343.0,0.0,10.0,0.0,0.0,993.0,103.0,0.0,156.0,140.0,37.0,5.0,0.0,130.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1
1290,1858,134650.09,-35363.79,0.0,0.0,3669.0,156202,6822,213061.93,0.0,0.0,1223.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,1223.0,708.0,515.0,0.0,0.0,12.0,0.0,720.0,56.0,0.0,68.0,245.0,109.0,3.0,0.0,6.0,4.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,1,1
1292,1350,119489.7,-27674.21,-89.05,0.0,2434.0,243762,7245,137865.78,0.0,0.0,0.0,1217.0,0.0,0.0,1217.0,0.0,0.0,1217.0,0.0,0.0,0.0,1217.0,0.0,0.0,0.0,963.0,254.0,4.0,3.0,6.0,0.0,906.0,48.0,0.0,78.0,125.0,43.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
1295,1244,80532.06,-32306.44,-191.98999999999998,0.0,3336.0,148644,5069,151703.37,0.0,0.0,834.0,0.0,0.0,0.0,834.0,0.0,0.0,834.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,467.0,367.0,0.0,10.0,0.0,0.0,693.0,15.0,0.0,39.0,39.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1296,1747,179102.85,-14454.36,-261.8,0.0,11688.0,258247,8524,225649.24,0.0,1461.0,0.0,0.0,0.0,0.0,0.0,1461.0,0.0,1461.0,0.0,0.0,0.0,1461.0,0.0,0.0,0.0,1146.0,315.0,1.0,41.0,13.0,5.0,715.0,29.0,7.0,294.0,25.0,240.0,13.0,0.0,24.0,51.0,0.0,3.0,1,1,1,0,1,1,0,1,1,0,1,1,1
1298,3593,240993.87,-72975.5,-1800.57,0.0,7029.0,307663,13954,444982.17,0.0,2343.0,0.0,0.0,0.0,0.0,0.0,2343.0,0.0,2343.0,0.0,0.0,0.0,2343.0,0.0,0.0,0.0,1202.0,1141.0,0.0,6.0,0.0,0.0,1404.0,178.0,0.0,233.0,323.0,148.0,1.0,0.0,46.0,4.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,1
1299,1096,94606.7,-27349.64,-156.72,0.0,4548.0,101684,4253,161136.98,0.0,0.0,0.0,0.0,758.0,0.0,758.0,0.0,0.0,758.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,587.0,171.0,0.0,9.0,0.0,0.0,381.0,59.0,1.0,125.0,108.0,13.0,0.0,0.0,57.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1300,1265,113542.24,-17772.2,-195.89999999999998,0.0,5605.0,172901,4839,135455.35,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,1121.0,0.0,0.0,0.0,0.0,1121.0,0.0,0.0,0.0,799.0,322.0,0.0,88.0,0.0,0.0,606.0,15.0,3.0,158.0,130.0,71.0,1.0,9.0,38.0,2.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,1
1303,1020,74645.62,-21916.3,-573.46,0.0,4895.0,183816,5813,79982.92,0.0,0.0,0.0,0.0,979.0,0.0,979.0,0.0,0.0,979.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,746.0,233.0,0.0,17.0,9.0,0.0,565.0,48.0,3.0,143.0,60.0,65.0,0.0,0.0,64.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,1
1304,896,76664.62,-15238.79,-32.07,0.0,1274.0,98727,3302,140796.66,0.0,0.0,637.0,0.0,0.0,0.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,637.0,0.0,0.0,0.0,397.0,240.0,2.0,0.0,0.0,0.0,385.0,42.0,0.0,22.0,141.0,36.0,2.0,0.0,7.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1305,2242,174782.76,-39002.98,-1357.12,0.0,7135.0,235226,6235,347502.0,0.0,0.0,0.0,1427.0,0.0,0.0,0.0,1427.0,1427.0,0.0,0.0,0.0,0.0,1427.0,0.0,0.0,0.0,886.0,541.0,1.0,8.0,0.0,21.0,847.0,33.0,0.0,101.0,212.0,194.0,0.0,0.0,4.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,1,1
1309,4511,317679.73,-59655.97,-1626.05,0.0,25459.0,823403,24212,386780.0,0.0,3637.0,0.0,0.0,0.0,0.0,3637.0,0.0,0.0,0.0,3637.0,0.0,0.0,0.0,3637.0,0.0,0.0,3144.0,493.0,0.0,2.0,0.0,0.0,2363.0,75.0,0.0,371.0,120.0,599.0,22.0,0.0,80.0,5.0,0.0,0.0,1,1,0,0,1,1,0,1,1,0,1,0,1
1314,1534,130604.45,-26548.6,-473.72999999999996,0.0,1365.0,247935,8886,153693.84,0.0,0.0,0.0,1365.0,0.0,0.0,1365.0,0.0,0.0,0.0,1365.0,0.0,0.0,0.0,1365.0,0.0,0.0,1113.0,252.0,0.0,15.0,0.0,0.0,847.0,171.0,0.0,191.0,88.0,30.0,4.0,0.0,19.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1
1316,1114,88499.41,-35721.97,0.0,0.0,7280.0,195525,3985,120084.45,0.0,0.0,0.0,0.0,910.0,0.0,910.0,0.0,0.0,910.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,651.0,259.0,3.0,9.0,0.0,12.0,636.0,3.0,0.0,108.0,50.0,30.0,0.0,0.0,59.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1
1317,5085,408994.96,-98793.38,-1362.47,0.0,13640.0,759873,20878,711316.24,0.0,0.0,3410.0,0.0,0.0,0.0,3410.0,0.0,0.0,3410.0,0.0,0.0,0.0,3410.0,0.0,0.0,0.0,2353.0,1057.0,9.0,6.0,3.0,0.0,2085.0,109.0,0.0,224.0,423.0,371.0,6.0,5.0,11.0,155.0,3.0,0.0,1,1,1,0,1,0,1,1,1,0,1,0,1
1318,1352,124166.76,-26532.17,0.0,0.0,2466.0,172764,5209,305479.76,0.0,0.0,0.0,822.0,0.0,0.0,822.0,0.0,0.0,822.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0,666.0,156.0,3.0,7.0,0.0,0.0,428.0,9.0,0.0,174.0,67.0,82.0,0.0,0.0,43.0,9.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,1
1319,2942,226613.7,-65463.729999999996,-854.8799999999999,0.0,16114.0,413481,13195,318872.47,0.0,0.0,0.0,2302.0,0.0,0.0,0.0,2302.0,2302.0,0.0,0.0,0.0,0.0,2302.0,0.0,0.0,0.0,1204.0,1098.0,6.0,4.0,3.0,0.0,1665.0,39.0,0.0,150.0,309.0,116.0,4.0,0.0,4.0,2.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0,1
1320,3301,146677.88,-32836.17,-573.48,0.0,7036.0,398073,9095,441090.35,0.0,1759.0,0.0,0.0,0.0,0.0,0.0,1759.0,1759.0,0.0,0.0,0.0,0.0,1759.0,0.0,0.0,0.0,1198.0,561.0,0.0,0.0,3.0,3.0,1198.0,96.0,0.0,75.0,177.0,171.0,4.0,0.0,13.0,19.0,0.0,0.0,1,1,1,0,1,1,0,0,1,0,1,1,1
1321,1506,76346.64,-19117.07,-2530.68,0.0,716.0,134862,5183,151975.38,0.0,0.0,716.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,716.0,0.0,0.0,572.0,144.0,0.0,0.0,0.0,0.0,518.0,30.0,0.0,36.0,99.0,27.0,0.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
1322,1084,76286.29,-16777.38,0.0,0.0,3675.0,109007,3727,128975.73,0.0,0.0,0.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,399.0,336.0,0.0,6.0,0.0,0.0,417.0,24.0,3.0,111.0,101.0,62.0,0.0,0.0,3.0,8.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0
1324,4064,365513.4,-112355.69,-712.04,0.0,3972.0,343627,11126,1017651.95,0.0,0.0,1986.0,0.0,0.0,0.0,1986.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,0.0,0.0,1986.0,896.0,1090.0,8.0,3.0,3.0,0.0,1394.0,48.0,0.0,158.0,281.0,60.0,0.0,0.0,31.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,1
1327,1199,85568.77,-33435.22,-525.39,0.0,3716.0,205168,6014,118014.61,0.0,0.0,0.0,0.0,0.0,929.0,929.0,0.0,0.0,929.0,0.0,0.0,0.0,929.0,0.0,0.0,0.0,573.0,356.0,0.0,3.0,0.0,0.0,637.0,75.0,0.0,77.0,76.0,25.0,0.0,0.0,33.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
1328,1063,100952.23,-34900.35,-153.16,0.0,8080.0,158226,4807,158580.74,0.0,0.0,0.0,0.0,808.0,0.0,808.0,0.0,0.0,808.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,737.0,71.0,3.0,17.0,9.0,0.0,414.0,24.0,0.0,120.0,95.0,45.0,0.0,0.0,67.0,14.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1
1329,1549,118861.72,-33836.68,0.0,0.0,6804.0,222596,6329,179969.1,0.0,0.0,1134.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,1134.0,868.0,266.0,0.0,0.0,0.0,0.0,779.0,36.0,1.0,204.0,100.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,1
1332,3848,393685.36,-39794.46,-347.27,0.0,25184.0,620800,15302,506487.85,0.0,0.0,3148.0,0.0,0.0,0.0,3148.0,0.0,0.0,3148.0,0.0,0.0,0.0,3148.0,0.0,0.0,0.0,2633.0,515.0,22.0,33.0,3.0,6.0,1186.0,61.0,3.0,613.0,137.0,870.0,19.0,0.0,93.0,102.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,1
1333,2277,127744.14,-102640.88,-12159.449999999999,0.0,6030.0,163116,7220,452255.4,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,1005.0,0.0,1005.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,832.0,173.0,0.0,0.0,0.0,0.0,813.0,19.0,0.0,47.0,9.0,115.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0
1334,1771,143331.94,-37984.53,-1518.47,0.0,5676.0,257819,8118,200223.96,0.0,0.0,0.0,1419.0,0.0,0.0,1419.0,0.0,0.0,0.0,0.0,0.0,1419.0,0.0,0.0,0.0,1419.0,1087.0,332.0,0.0,0.0,6.0,6.0,720.0,78.0,0.0,327.0,168.0,96.0,2.0,0.0,14.0,2.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,1
1336,3690,357314.04,-51736.77,-11743.42,0.0,30501.0,773804,21742,404747.84,0.0,0.0,3389.0,0.0,0.0,0.0,3389.0,0.0,0.0,0.0,0.0,0.0,3389.0,0.0,0.0,0.0,3389.0,2755.0,634.0,0.0,8.0,36.0,3.0,2114.0,99.0,12.0,306.0,390.0,302.0,3.0,0.0,111.0,2.0,3.0,0.0,1,1,0,1,1,0,1,1,1,0,1,1,1
1337,5320,473464.22,-87869.74,-632.25,0.0,28260.0,979830,26269,587723.16,0.0,0.0,4710.0,0.0,0.0,0.0,4710.0,0.0,0.0,0.0,0.0,0.0,4710.0,0.0,0.0,0.0,4710.0,3257.0,1453.0,12.0,47.0,30.0,24.0,3181.0,61.0,3.0,617.0,265.0,420.0,12.0,2.0,2.0,34.0,0.0,0.0,0,1,1,1,1,0,0,1,1,0,1,1,1
1339,1264,114963.81999999999,-22082.09,-1840.83,0.0,4504.0,247113,7272,134836.98,0.0,0.0,0.0,0.0,1126.0,0.0,0.0,1126.0,0.0,1126.0,0.0,0.0,0.0,1126.0,0.0,0.0,0.0,824.0,302.0,3.0,9.0,0.0,0.0,698.0,54.0,0.0,179.0,112.0,57.0,1.0,0.0,9.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
1340,1367,143470.22,-27021.71,-1232.43,0.0,7224.0,287408,7631,178464.96,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,1204.0,0.0,1204.0,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,768.0,436.0,0.0,0.0,0.0,0.0,906.0,21.0,0.0,69.0,78.0,69.0,0.0,0.0,61.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
1341,3547,195319.63,-34887.94,-5813.11,0.0,12595.0,348229,15470,298087.18,0.0,2519.0,0.0,0.0,0.0,0.0,2519.0,0.0,0.0,0.0,0.0,2519.0,0.0,0.0,0.0,2519.0,0.0,1435.0,1084.0,3.0,42.0,3.0,0.0,1334.0,106.0,9.0,159.0,91.0,744.0,0.0,0.0,26.0,2.0,0.0,0.0,1,1,0,1,1,1,0,1,1,0,1,0,1
1343,2837,204675.1,-43937.01,-448.46,0.0,8288.0,376002,12590,301466.15,0.0,2072.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,2072.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,1098.0,974.0,0.0,4.0,9.0,0.0,1471.0,36.0,0.0,85.0,274.0,158.0,3.0,0.0,28.0,4.0,0.0,0.0,1,1,0,0,1,1,0,1,1,0,0,1,1
1344,1695,156433.33,-26920.89,-3498.46,0.0,5900.0,238425,7297,257611.62,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,1180.0,1180.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,787.0,393.0,0.0,3.0,3.0,0.0,755.0,36.0,0.0,160.0,122.0,82.0,7.0,0.0,2.0,10.0,0.0,0.0,1,1,1,0,1,1,0,0,0,0,0,0,1
1346,1495,155896.0,-24667.56,0.0,0.0,9380.0,271285,8449,186016.24,0.0,0.0,0.0,0.0,1340.0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,900.0,440.0,0.0,7.0,0.0,0.0,639.0,63.0,3.0,132.0,300.0,164.0,16.0,0.0,4.0,12.0,0.0,0.0,0,1,1,0,0,0,0,1,1,0,1,0,1
